SKU,QtdEstoque,DataSnapshot,Laboratorio
21069,2,20/01/2026,Shopping Iguatemi Fortaleza
21080,0,20/01/2026,Shopping Iguatemi Fortaleza
21113,2,20/01/2026,Shopping Iguatemi Fortaleza
21143,0,20/01/2026,Shopping Iguatemi Fortaleza
21144,0,20/01/2026,Shopping Iguatemi Fortaleza
21145,2,20/01/2026,Shopping Iguatemi Fortaleza
21146,2,20/01/2026,Shopping Iguatemi Fortaleza
21147,0,20/01/2026,Shopping Iguatemi Fortaleza
21148,3,20/01/2026,Shopping Iguatemi Fortaleza
21149,3,20/01/2026,Shopping Iguatemi Fortaleza
21190,0,20/01/2026,Shopping Iguatemi Fortaleza
21191,0,20/01/2026,Shopping Iguatemi Fortaleza
21227,2,20/01/2026,Shopping Iguatemi Fortaleza
21255,0,20/01/2026,Shopping Iguatemi Fortaleza
21267,2,20/01/2026,Shopping Iguatemi Fortaleza
21279,0,20/01/2026,Shopping Iguatemi Fortaleza
21286,3,20/01/2026,Shopping Iguatemi Fortaleza
21288,3,20/01/2026,Shopping Iguatemi Fortaleza
21289,2,20/01/2026,Shopping Iguatemi Fortaleza
21290,2,20/01/2026,Shopping Iguatemi Fortaleza
21291,2,20/01/2026,Shopping Iguatemi Fortaleza
21295,2,20/01/2026,Shopping Iguatemi Fortaleza
21296,2,20/01/2026,Shopping Iguatemi Fortaleza
21299,0,20/01/2026,Shopping Iguatemi Fortaleza
21300,2,20/01/2026,Shopping Iguatemi Fortaleza
21309,1,20/01/2026,Shopping Iguatemi Fortaleza
21311,1,20/01/2026,Shopping Iguatemi Fortaleza
21312,1,20/01/2026,Shopping Iguatemi Fortaleza
21313,1,20/01/2026,Shopping Iguatemi Fortaleza
21314,0,20/01/2026,Shopping Iguatemi Fortaleza
21315,0,20/01/2026,Shopping Iguatemi Fortaleza
21316,1,20/01/2026,Shopping Iguatemi Fortaleza
21317,1,20/01/2026,Shopping Iguatemi Fortaleza
21383,0,20/01/2026,Shopping Iguatemi Fortaleza
21414,1,20/01/2026,Shopping Iguatemi Fortaleza
21458,1,20/01/2026,Shopping Iguatemi Fortaleza
21462,1,20/01/2026,Shopping Iguatemi Fortaleza
21463,0,20/01/2026,Shopping Iguatemi Fortaleza
21464,1,20/01/2026,Shopping Iguatemi Fortaleza
21466,0,20/01/2026,Shopping Iguatemi Fortaleza
21467,1,20/01/2026,Shopping Iguatemi Fortaleza
21492,0,20/01/2026,Shopping Iguatemi Fortaleza
21510,2,20/01/2026,Shopping Iguatemi Fortaleza
21511,4,20/01/2026,Shopping Iguatemi Fortaleza
21512,0,20/01/2026,Shopping Iguatemi Fortaleza
21513,2,20/01/2026,Shopping Iguatemi Fortaleza
21514,1,20/01/2026,Shopping Iguatemi Fortaleza
21547,2,20/01/2026,Shopping Iguatemi Fortaleza
21557,3,20/01/2026,Shopping Iguatemi Fortaleza
21574,3,20/01/2026,Shopping Iguatemi Fortaleza
21575,0,20/01/2026,Shopping Iguatemi Fortaleza
21576,1,20/01/2026,Shopping Iguatemi Fortaleza
21581,0,20/01/2026,Shopping Iguatemi Fortaleza
21582,0,20/01/2026,Shopping Iguatemi Fortaleza
21583,1,20/01/2026,Shopping Iguatemi Fortaleza
21601,1,20/01/2026,Shopping Iguatemi Fortaleza
21613,0,20/01/2026,Shopping Iguatemi Fortaleza
21614,0,20/01/2026,Shopping Iguatemi Fortaleza
21682,1,20/01/2026,Shopping Iguatemi Fortaleza
21691,0,20/01/2026,Shopping Iguatemi Fortaleza
21694,0,20/01/2026,Shopping Iguatemi Fortaleza
21696,4,20/01/2026,Shopping Iguatemi Fortaleza
21697,1,20/01/2026,Shopping Iguatemi Fortaleza
21698,3,20/01/2026,Shopping Iguatemi Fortaleza
21703,4,20/01/2026,Shopping Iguatemi Fortaleza
21704,4,20/01/2026,Shopping Iguatemi Fortaleza
21710,1,20/01/2026,Shopping Iguatemi Fortaleza
21717,0,20/01/2026,Shopping Iguatemi Fortaleza
21718,2,20/01/2026,Shopping Iguatemi Fortaleza
21719,0,20/01/2026,Shopping Iguatemi Fortaleza
21875,1,20/01/2026,Shopping Iguatemi Fortaleza
21876,0,20/01/2026,Shopping Iguatemi Fortaleza
21905,1,20/01/2026,Shopping Iguatemi Fortaleza
21909,0,20/01/2026,Shopping Iguatemi Fortaleza
21910,0,20/01/2026,Shopping Iguatemi Fortaleza
21911,2,20/01/2026,Shopping Iguatemi Fortaleza
21912,0,20/01/2026,Shopping Iguatemi Fortaleza
21913,1,20/01/2026,Shopping Iguatemi Fortaleza
21914,0,20/01/2026,Shopping Iguatemi Fortaleza
21915,3,20/01/2026,Shopping Iguatemi Fortaleza
21917,0,20/01/2026,Shopping Iguatemi Fortaleza
21918,0,20/01/2026,Shopping Iguatemi Fortaleza
21919,0,20/01/2026,Shopping Iguatemi Fortaleza
21920,1,20/01/2026,Shopping Iguatemi Fortaleza
21921,2,20/01/2026,Shopping Iguatemi Fortaleza
21923,2,20/01/2026,Shopping Iguatemi Fortaleza
21924,1,20/01/2026,Shopping Iguatemi Fortaleza
21925,2,20/01/2026,Shopping Iguatemi Fortaleza
21926,0,20/01/2026,Shopping Iguatemi Fortaleza
21927,1,20/01/2026,Shopping Iguatemi Fortaleza
22000,0,20/01/2026,Shopping Iguatemi Fortaleza
22001,0,20/01/2026,Shopping Iguatemi Fortaleza
22002,2,20/01/2026,Shopping Iguatemi Fortaleza
22101,0,20/01/2026,Shopping Iguatemi Fortaleza
22102,0,20/01/2026,Shopping Iguatemi Fortaleza
22103,0,20/01/2026,Shopping Iguatemi Fortaleza
22114,0,20/01/2026,Shopping Iguatemi Fortaleza
22191,1,20/01/2026,Shopping Iguatemi Fortaleza
22278,0,20/01/2026,Shopping Iguatemi Fortaleza
22306,0,20/01/2026,Shopping Iguatemi Fortaleza
22307,1,20/01/2026,Shopping Iguatemi Fortaleza
22308,0,20/01/2026,Shopping Iguatemi Fortaleza
22403,0,20/01/2026,Shopping Iguatemi Fortaleza
22417,2,20/01/2026,Shopping Iguatemi Fortaleza
22476,3,20/01/2026,Shopping Iguatemi Fortaleza
22477,2,20/01/2026,Shopping Iguatemi Fortaleza
22482,1,20/01/2026,Shopping Iguatemi Fortaleza
22487,1,20/01/2026,Shopping Iguatemi Fortaleza
22492,0,20/01/2026,Shopping Iguatemi Fortaleza
22504,0,20/01/2026,Shopping Iguatemi Fortaleza
22515,1,20/01/2026,Shopping Iguatemi Fortaleza
22547,0,20/01/2026,Shopping Iguatemi Fortaleza
22578,2,20/01/2026,Shopping Iguatemi Fortaleza
22589,0,20/01/2026,Shopping Iguatemi Fortaleza
22590,0,20/01/2026,Shopping Iguatemi Fortaleza
22595,0,20/01/2026,Shopping Iguatemi Fortaleza
22597,1,20/01/2026,Shopping Iguatemi Fortaleza
22598,1,20/01/2026,Shopping Iguatemi Fortaleza
22642,0,20/01/2026,Shopping Iguatemi Fortaleza
22666,1,20/01/2026,Shopping Iguatemi Fortaleza
22667,0,20/01/2026,Shopping Iguatemi Fortaleza
22668,0,20/01/2026,Shopping Iguatemi Fortaleza
22756,3,20/01/2026,Shopping Iguatemi Fortaleza
22850,2,20/01/2026,Shopping Iguatemi Fortaleza
22854,0,20/01/2026,Shopping Iguatemi Fortaleza
22859,0,20/01/2026,Shopping Iguatemi Fortaleza
22870,2,20/01/2026,Shopping Iguatemi Fortaleza
22883,1,20/01/2026,Shopping Iguatemi Fortaleza
22922,0,20/01/2026,Shopping Iguatemi Fortaleza
22923,0,20/01/2026,Shopping Iguatemi Fortaleza
22980,2,20/01/2026,Shopping Iguatemi Fortaleza
22985,3,20/01/2026,Shopping Iguatemi Fortaleza
22987,0,20/01/2026,Shopping Iguatemi Fortaleza
22988,0,20/01/2026,Shopping Iguatemi Fortaleza
22990,0,20/01/2026,Shopping Iguatemi Fortaleza
23003,1,20/01/2026,Shopping Iguatemi Fortaleza
23004,1,20/01/2026,Shopping Iguatemi Fortaleza
23005,2,20/01/2026,Shopping Iguatemi Fortaleza
23006,0,20/01/2026,Shopping Iguatemi Fortaleza
23007,0,20/01/2026,Shopping Iguatemi Fortaleza
23008,0,20/01/2026,Shopping Iguatemi Fortaleza
23010,0,20/01/2026,Shopping Iguatemi Fortaleza
23011,0,20/01/2026,Shopping Iguatemi Fortaleza
23012,0,20/01/2026,Shopping Iguatemi Fortaleza
23013,0,20/01/2026,Shopping Iguatemi Fortaleza
23014,0,20/01/2026,Shopping Iguatemi Fortaleza
23015,2,20/01/2026,Shopping Iguatemi Fortaleza
23016,0,20/01/2026,Shopping Iguatemi Fortaleza
23017,0,20/01/2026,Shopping Iguatemi Fortaleza
23018,2,20/01/2026,Shopping Iguatemi Fortaleza
23019,1,20/01/2026,Shopping Iguatemi Fortaleza
23020,0,20/01/2026,Shopping Iguatemi Fortaleza
23023,0,20/01/2026,Shopping Iguatemi Fortaleza
23024,0,20/01/2026,Shopping Iguatemi Fortaleza
23061,0,20/01/2026,Shopping Iguatemi Fortaleza
23062,0,20/01/2026,Shopping Iguatemi Fortaleza
23063,0,20/01/2026,Shopping Iguatemi Fortaleza
23064,0,20/01/2026,Shopping Iguatemi Fortaleza
23065,0,20/01/2026,Shopping Iguatemi Fortaleza
23066,0,20/01/2026,Shopping Iguatemi Fortaleza
23067,0,20/01/2026,Shopping Iguatemi Fortaleza
23082,0,20/01/2026,Shopping Iguatemi Fortaleza
23083,0,20/01/2026,Shopping Iguatemi Fortaleza
23158,0,20/01/2026,Shopping Iguatemi Fortaleza
23186,0,20/01/2026,Shopping Iguatemi Fortaleza
23189,0,20/01/2026,Shopping Iguatemi Fortaleza
23217,0,20/01/2026,Shopping Iguatemi Fortaleza
23218,2,20/01/2026,Shopping Iguatemi Fortaleza
23224,0,20/01/2026,Shopping Iguatemi Fortaleza
23234,0,20/01/2026,Shopping Iguatemi Fortaleza
23264,0,20/01/2026,Shopping Iguatemi Fortaleza
23265,1,20/01/2026,Shopping Iguatemi Fortaleza
23266,1,20/01/2026,Shopping Iguatemi Fortaleza
23267,0,20/01/2026,Shopping Iguatemi Fortaleza
23268,2,20/01/2026,Shopping Iguatemi Fortaleza
23269,1,20/01/2026,Shopping Iguatemi Fortaleza
23270,0,20/01/2026,Shopping Iguatemi Fortaleza
23271,2,20/01/2026,Shopping Iguatemi Fortaleza
23273,0,20/01/2026,Shopping Iguatemi Fortaleza
23277,0,20/01/2026,Shopping Iguatemi Fortaleza
23284,3,20/01/2026,Shopping Iguatemi Fortaleza
23285,4,20/01/2026,Shopping Iguatemi Fortaleza
23286,2,20/01/2026,Shopping Iguatemi Fortaleza
23321,0,20/01/2026,Shopping Iguatemi Fortaleza
23323,0,20/01/2026,Shopping Iguatemi Fortaleza
23325,0,20/01/2026,Shopping Iguatemi Fortaleza
23341,0,20/01/2026,Shopping Iguatemi Fortaleza
23342,0,20/01/2026,Shopping Iguatemi Fortaleza
23364,0,20/01/2026,Shopping Iguatemi Fortaleza
23376,0,20/01/2026,Shopping Iguatemi Fortaleza
23397,2,20/01/2026,Shopping Iguatemi Fortaleza
23443,0,20/01/2026,Shopping Iguatemi Fortaleza
23461,0,20/01/2026,Shopping Iguatemi Fortaleza
23472,0,20/01/2026,Shopping Iguatemi Fortaleza
23473,1,20/01/2026,Shopping Iguatemi Fortaleza
23476,0,20/01/2026,Shopping Iguatemi Fortaleza
23590,1,20/01/2026,Shopping Iguatemi Fortaleza
23703,1,20/01/2026,Shopping Iguatemi Fortaleza
23714,0,20/01/2026,Shopping Iguatemi Fortaleza
23715,0,20/01/2026,Shopping Iguatemi Fortaleza
23716,0,20/01/2026,Shopping Iguatemi Fortaleza
23717,0,20/01/2026,Shopping Iguatemi Fortaleza
23718,0,20/01/2026,Shopping Iguatemi Fortaleza
23719,0,20/01/2026,Shopping Iguatemi Fortaleza
23720,0,20/01/2026,Shopping Iguatemi Fortaleza
23725,0,20/01/2026,Shopping Iguatemi Fortaleza
23726,0,20/01/2026,Shopping Iguatemi Fortaleza
23727,0,20/01/2026,Shopping Iguatemi Fortaleza
23728,0,20/01/2026,Shopping Iguatemi Fortaleza
23730,1,20/01/2026,Shopping Iguatemi Fortaleza
23731,1,20/01/2026,Shopping Iguatemi Fortaleza
23737,0,20/01/2026,Shopping Iguatemi Fortaleza
23738,0,20/01/2026,Shopping Iguatemi Fortaleza
23739,0,20/01/2026,Shopping Iguatemi Fortaleza
23740,0,20/01/2026,Shopping Iguatemi Fortaleza
23741,0,20/01/2026,Shopping Iguatemi Fortaleza
23742,0,20/01/2026,Shopping Iguatemi Fortaleza
23744,0,20/01/2026,Shopping Iguatemi Fortaleza
23745,0,20/01/2026,Shopping Iguatemi Fortaleza
23746,0,20/01/2026,Shopping Iguatemi Fortaleza
23747,0,20/01/2026,Shopping Iguatemi Fortaleza
23748,0,20/01/2026,Shopping Iguatemi Fortaleza
23755,0,20/01/2026,Shopping Iguatemi Fortaleza
23807,0,20/01/2026,Shopping Iguatemi Fortaleza
23810,0,20/01/2026,Shopping Iguatemi Fortaleza
23814,0,20/01/2026,Shopping Iguatemi Fortaleza
23817,0,20/01/2026,Shopping Iguatemi Fortaleza
23818,0,20/01/2026,Shopping Iguatemi Fortaleza
23819,0,20/01/2026,Shopping Iguatemi Fortaleza
23820,1,20/01/2026,Shopping Iguatemi Fortaleza
23821,0,20/01/2026,Shopping Iguatemi Fortaleza
23822,0,20/01/2026,Shopping Iguatemi Fortaleza
23827,0,20/01/2026,Shopping Iguatemi Fortaleza
23828,2,20/01/2026,Shopping Iguatemi Fortaleza
23829,2,20/01/2026,Shopping Iguatemi Fortaleza
23830,0,20/01/2026,Shopping Iguatemi Fortaleza
23887,0,20/01/2026,Shopping Iguatemi Fortaleza
23893,3,20/01/2026,Shopping Iguatemi Fortaleza
23894,1,20/01/2026,Shopping Iguatemi Fortaleza
23895,2,20/01/2026,Shopping Iguatemi Fortaleza
23896,1,20/01/2026,Shopping Iguatemi Fortaleza
23897,2,20/01/2026,Shopping Iguatemi Fortaleza
23898,1,20/01/2026,Shopping Iguatemi Fortaleza
23899,3,20/01/2026,Shopping Iguatemi Fortaleza
23900,1,20/01/2026,Shopping Iguatemi Fortaleza
23901,1,20/01/2026,Shopping Iguatemi Fortaleza
23902,0,20/01/2026,Shopping Iguatemi Fortaleza
23903,1,20/01/2026,Shopping Iguatemi Fortaleza
23904,0,20/01/2026,Shopping Iguatemi Fortaleza
23905,1,20/01/2026,Shopping Iguatemi Fortaleza
23906,3,20/01/2026,Shopping Iguatemi Fortaleza
23907,0,20/01/2026,Shopping Iguatemi Fortaleza
23908,2,20/01/2026,Shopping Iguatemi Fortaleza
23909,3,20/01/2026,Shopping Iguatemi Fortaleza
23910,2,20/01/2026,Shopping Iguatemi Fortaleza
23911,0,20/01/2026,Shopping Iguatemi Fortaleza
23912,2,20/01/2026,Shopping Iguatemi Fortaleza
23913,0,20/01/2026,Shopping Iguatemi Fortaleza
23914,1,20/01/2026,Shopping Iguatemi Fortaleza
23915,3,20/01/2026,Shopping Iguatemi Fortaleza
23916,2,20/01/2026,Shopping Iguatemi Fortaleza
23917,1,20/01/2026,Shopping Iguatemi Fortaleza
23918,2,20/01/2026,Shopping Iguatemi Fortaleza
23919,2,20/01/2026,Shopping Iguatemi Fortaleza
23920,0,20/01/2026,Shopping Iguatemi Fortaleza
23921,1,20/01/2026,Shopping Iguatemi Fortaleza
23922,2,20/01/2026,Shopping Iguatemi Fortaleza
23923,1,20/01/2026,Shopping Iguatemi Fortaleza
23924,1,20/01/2026,Shopping Iguatemi Fortaleza
23925,0,20/01/2026,Shopping Iguatemi Fortaleza
23926,1,20/01/2026,Shopping Iguatemi Fortaleza
23927,0,20/01/2026,Shopping Iguatemi Fortaleza
23928,1,20/01/2026,Shopping Iguatemi Fortaleza
23929,2,20/01/2026,Shopping Iguatemi Fortaleza
23930,0,20/01/2026,Shopping Iguatemi Fortaleza
23931,2,20/01/2026,Shopping Iguatemi Fortaleza
23932,1,20/01/2026,Shopping Iguatemi Fortaleza
23934,0,20/01/2026,Shopping Iguatemi Fortaleza
23935,0,20/01/2026,Shopping Iguatemi Fortaleza
23936,2,20/01/2026,Shopping Iguatemi Fortaleza
23937,0,20/01/2026,Shopping Iguatemi Fortaleza
23938,0,20/01/2026,Shopping Iguatemi Fortaleza
23939,0,20/01/2026,Shopping Iguatemi Fortaleza
23940,2,20/01/2026,Shopping Iguatemi Fortaleza
23941,0,20/01/2026,Shopping Iguatemi Fortaleza
23942,2,20/01/2026,Shopping Iguatemi Fortaleza
23943,2,20/01/2026,Shopping Iguatemi Fortaleza
23944,0,20/01/2026,Shopping Iguatemi Fortaleza
23945,2,20/01/2026,Shopping Iguatemi Fortaleza
23946,0,20/01/2026,Shopping Iguatemi Fortaleza
23947,0,20/01/2026,Shopping Iguatemi Fortaleza
23948,0,20/01/2026,Shopping Iguatemi Fortaleza
23949,0,20/01/2026,Shopping Iguatemi Fortaleza
23950,2,20/01/2026,Shopping Iguatemi Fortaleza
23951,0,20/01/2026,Shopping Iguatemi Fortaleza
23952,0,20/01/2026,Shopping Iguatemi Fortaleza
23953,0,20/01/2026,Shopping Iguatemi Fortaleza
23954,0,20/01/2026,Shopping Iguatemi Fortaleza
23955,0,20/01/2026,Shopping Iguatemi Fortaleza
23956,2,20/01/2026,Shopping Iguatemi Fortaleza
23958,0,20/01/2026,Shopping Iguatemi Fortaleza
23960,2,20/01/2026,Shopping Iguatemi Fortaleza
23961,0,20/01/2026,Shopping Iguatemi Fortaleza
23962,0,20/01/2026,Shopping Iguatemi Fortaleza
23963,2,20/01/2026,Shopping Iguatemi Fortaleza
23964,1,20/01/2026,Shopping Iguatemi Fortaleza
23965,2,20/01/2026,Shopping Iguatemi Fortaleza
23966,0,20/01/2026,Shopping Iguatemi Fortaleza
23967,2,20/01/2026,Shopping Iguatemi Fortaleza
23968,0,20/01/2026,Shopping Iguatemi Fortaleza
23969,0,20/01/2026,Shopping Iguatemi Fortaleza
23970,2,20/01/2026,Shopping Iguatemi Fortaleza
23971,0,20/01/2026,Shopping Iguatemi Fortaleza
23972,0,20/01/2026,Shopping Iguatemi Fortaleza
23973,0,20/01/2026,Shopping Iguatemi Fortaleza
23974,2,20/01/2026,Shopping Iguatemi Fortaleza
23975,3,20/01/2026,Shopping Iguatemi Fortaleza
23976,2,20/01/2026,Shopping Iguatemi Fortaleza
23977,1,20/01/2026,Shopping Iguatemi Fortaleza
23978,0,20/01/2026,Shopping Iguatemi Fortaleza
23979,1,20/01/2026,Shopping Iguatemi Fortaleza
23980,0,20/01/2026,Shopping Iguatemi Fortaleza
23981,0,20/01/2026,Shopping Iguatemi Fortaleza
23982,2,20/01/2026,Shopping Iguatemi Fortaleza
23983,2,20/01/2026,Shopping Iguatemi Fortaleza
23984,0,20/01/2026,Shopping Iguatemi Fortaleza
23985,0,20/01/2026,Shopping Iguatemi Fortaleza
23986,0,20/01/2026,Shopping Iguatemi Fortaleza
23987,0,20/01/2026,Shopping Iguatemi Fortaleza
23988,3,20/01/2026,Shopping Iguatemi Fortaleza
23989,0,20/01/2026,Shopping Iguatemi Fortaleza
23990,0,20/01/2026,Shopping Iguatemi Fortaleza
23991,2,20/01/2026,Shopping Iguatemi Fortaleza
23992,2,20/01/2026,Shopping Iguatemi Fortaleza
23993,2,20/01/2026,Shopping Iguatemi Fortaleza
23994,3,20/01/2026,Shopping Iguatemi Fortaleza
23995,2,20/01/2026,Shopping Iguatemi Fortaleza
23996,2,20/01/2026,Shopping Iguatemi Fortaleza
23997,1,20/01/2026,Shopping Iguatemi Fortaleza
23998,1,20/01/2026,Shopping Iguatemi Fortaleza
24000,0,20/01/2026,Shopping Iguatemi Fortaleza
24001,1,20/01/2026,Shopping Iguatemi Fortaleza
24002,1,20/01/2026,Shopping Iguatemi Fortaleza
24003,2,20/01/2026,Shopping Iguatemi Fortaleza
24004,0,20/01/2026,Shopping Iguatemi Fortaleza
24005,2,20/01/2026,Shopping Iguatemi Fortaleza
24006,0,20/01/2026,Shopping Iguatemi Fortaleza
24007,3,20/01/2026,Shopping Iguatemi Fortaleza
24008,0,20/01/2026,Shopping Iguatemi Fortaleza
24009,0,20/01/2026,Shopping Iguatemi Fortaleza
24010,0,20/01/2026,Shopping Iguatemi Fortaleza
24011,3,20/01/2026,Shopping Iguatemi Fortaleza
24012,0,20/01/2026,Shopping Iguatemi Fortaleza
24013,0,20/01/2026,Shopping Iguatemi Fortaleza
24014,1,20/01/2026,Shopping Iguatemi Fortaleza
24015,0,20/01/2026,Shopping Iguatemi Fortaleza
24016,1,20/01/2026,Shopping Iguatemi Fortaleza
24017,0,20/01/2026,Shopping Iguatemi Fortaleza
24018,0,20/01/2026,Shopping Iguatemi Fortaleza
24019,0,20/01/2026,Shopping Iguatemi Fortaleza
24021,1,20/01/2026,Shopping Iguatemi Fortaleza
24022,1,20/01/2026,Shopping Iguatemi Fortaleza
24023,0,20/01/2026,Shopping Iguatemi Fortaleza
24024,1,20/01/2026,Shopping Iguatemi Fortaleza
24025,0,20/01/2026,Shopping Iguatemi Fortaleza
24026,1,20/01/2026,Shopping Iguatemi Fortaleza
24027,0,20/01/2026,Shopping Iguatemi Fortaleza
24028,0,20/01/2026,Shopping Iguatemi Fortaleza
24029,0,20/01/2026,Shopping Iguatemi Fortaleza
24030,0,20/01/2026,Shopping Iguatemi Fortaleza
24031,0,20/01/2026,Shopping Iguatemi Fortaleza
24032,0,20/01/2026,Shopping Iguatemi Fortaleza
24033,0,20/01/2026,Shopping Iguatemi Fortaleza
24036,1,20/01/2026,Shopping Iguatemi Fortaleza
24037,0,20/01/2026,Shopping Iguatemi Fortaleza
24100,2,20/01/2026,Shopping Iguatemi Fortaleza
24101,2,20/01/2026,Shopping Iguatemi Fortaleza
24102,1,20/01/2026,Shopping Iguatemi Fortaleza
24103,3,20/01/2026,Shopping Iguatemi Fortaleza
24104,2,20/01/2026,Shopping Iguatemi Fortaleza
24105,2,20/01/2026,Shopping Iguatemi Fortaleza
24106,2,20/01/2026,Shopping Iguatemi Fortaleza
24107,2,20/01/2026,Shopping Iguatemi Fortaleza
24108,3,20/01/2026,Shopping Iguatemi Fortaleza
24109,2,20/01/2026,Shopping Iguatemi Fortaleza
24110,5,20/01/2026,Shopping Iguatemi Fortaleza
24111,1,20/01/2026,Shopping Iguatemi Fortaleza
24112,2,20/01/2026,Shopping Iguatemi Fortaleza
24113,2,20/01/2026,Shopping Iguatemi Fortaleza
24115,1,20/01/2026,Shopping Iguatemi Fortaleza
24116,5,20/01/2026,Shopping Iguatemi Fortaleza
24117,1,20/01/2026,Shopping Iguatemi Fortaleza
24118,1,20/01/2026,Shopping Iguatemi Fortaleza
24119,0,20/01/2026,Shopping Iguatemi Fortaleza
24120,0,20/01/2026,Shopping Iguatemi Fortaleza
24121,1,20/01/2026,Shopping Iguatemi Fortaleza
24122,0,20/01/2026,Shopping Iguatemi Fortaleza
24123,0,20/01/2026,Shopping Iguatemi Fortaleza
24124,0,20/01/2026,Shopping Iguatemi Fortaleza
24125,0,20/01/2026,Shopping Iguatemi Fortaleza
24126,0,20/01/2026,Shopping Iguatemi Fortaleza
24127,0,20/01/2026,Shopping Iguatemi Fortaleza
24128,0,20/01/2026,Shopping Iguatemi Fortaleza
24129,0,20/01/2026,Shopping Iguatemi Fortaleza
24130,0,20/01/2026,Shopping Iguatemi Fortaleza
24131,0,20/01/2026,Shopping Iguatemi Fortaleza
24134,0,20/01/2026,Shopping Iguatemi Fortaleza
24135,0,20/01/2026,Shopping Iguatemi Fortaleza
24136,2,20/01/2026,Shopping Iguatemi Fortaleza
24137,2,20/01/2026,Shopping Iguatemi Fortaleza
24140,2,20/01/2026,Shopping Iguatemi Fortaleza
24142,0,20/01/2026,Shopping Iguatemi Fortaleza
24149,0,20/01/2026,Shopping Iguatemi Fortaleza
24154,0,20/01/2026,Shopping Iguatemi Fortaleza
24158,1,20/01/2026,Shopping Iguatemi Fortaleza
24159,0,20/01/2026,Shopping Iguatemi Fortaleza
24160,0,20/01/2026,Shopping Iguatemi Fortaleza
24163,0,20/01/2026,Shopping Iguatemi Fortaleza
24164,0,20/01/2026,Shopping Iguatemi Fortaleza
24165,0,20/01/2026,Shopping Iguatemi Fortaleza
24166,0,20/01/2026,Shopping Iguatemi Fortaleza
24167,0,20/01/2026,Shopping Iguatemi Fortaleza
24168,0,20/01/2026,Shopping Iguatemi Fortaleza
24169,3,20/01/2026,Shopping Iguatemi Fortaleza
24170,3,20/01/2026,Shopping Iguatemi Fortaleza
24171,0,20/01/2026,Shopping Iguatemi Fortaleza
24172,2,20/01/2026,Shopping Iguatemi Fortaleza
24173,2,20/01/2026,Shopping Iguatemi Fortaleza
24174,0,20/01/2026,Shopping Iguatemi Fortaleza
24176,0,20/01/2026,Shopping Iguatemi Fortaleza
24177,0,20/01/2026,Shopping Iguatemi Fortaleza
24178,0,20/01/2026,Shopping Iguatemi Fortaleza
24179,0,20/01/2026,Shopping Iguatemi Fortaleza
24180,0,20/01/2026,Shopping Iguatemi Fortaleza
24188,0,20/01/2026,Shopping Iguatemi Fortaleza
24200,0,20/01/2026,Shopping Iguatemi Fortaleza
24204,2,20/01/2026,Shopping Iguatemi Fortaleza
24219,0,20/01/2026,Shopping Iguatemi Fortaleza
24220,0,20/01/2026,Shopping Iguatemi Fortaleza
24221,0,20/01/2026,Shopping Iguatemi Fortaleza
24234,0,20/01/2026,Shopping Iguatemi Fortaleza
24238,0,20/01/2026,Shopping Iguatemi Fortaleza
24324,3,20/01/2026,Shopping Iguatemi Fortaleza
24325,3,20/01/2026,Shopping Iguatemi Fortaleza
24326,3,20/01/2026,Shopping Iguatemi Fortaleza
24327,2,20/01/2026,Shopping Iguatemi Fortaleza
24328,0,20/01/2026,Shopping Iguatemi Fortaleza
24329,2,20/01/2026,Shopping Iguatemi Fortaleza
24330,3,20/01/2026,Shopping Iguatemi Fortaleza
24344,2,20/01/2026,Shopping Iguatemi Fortaleza
24387,3,20/01/2026,Shopping Iguatemi Fortaleza
24401,3,20/01/2026,Shopping Iguatemi Fortaleza
24412,0,20/01/2026,Shopping Iguatemi Fortaleza
24413,2,20/01/2026,Shopping Iguatemi Fortaleza
24415,0,20/01/2026,Shopping Iguatemi Fortaleza
24416,0,20/01/2026,Shopping Iguatemi Fortaleza
24417,0,20/01/2026,Shopping Iguatemi Fortaleza
24418,0,20/01/2026,Shopping Iguatemi Fortaleza
24419,0,20/01/2026,Shopping Iguatemi Fortaleza
24421,0,20/01/2026,Shopping Iguatemi Fortaleza
24422,0,20/01/2026,Shopping Iguatemi Fortaleza
24423,0,20/01/2026,Shopping Iguatemi Fortaleza
24424,0,20/01/2026,Shopping Iguatemi Fortaleza
24426,0,20/01/2026,Shopping Iguatemi Fortaleza
24427,0,20/01/2026,Shopping Iguatemi Fortaleza
24428,1,20/01/2026,Shopping Iguatemi Fortaleza
24429,0,20/01/2026,Shopping Iguatemi Fortaleza
24430,0,20/01/2026,Shopping Iguatemi Fortaleza
24431,1,20/01/2026,Shopping Iguatemi Fortaleza
